,0,1,2,3,4,5,6
0,0.00786454608273024,-0.014174026465571532,0.02009393551534705,-0.011721942650243622,-0.011721942650243622,0.021317015939639194,-0.011721942650243622
1,-0.021537531321205283,0.0029716042670625553,0.01275638166619053,0.004194988903819308,-0.014174026465571532,0.022540178685739154,-0.006820859203452545
2,0.02621030772400018,0.028657743963573457,0.02743394738863758,0.016425044247595055,0.013979266958183856,-0.062323244188710714,-0.05114107394997258
3,-0.005596163274304455,0.017647963918702325,0.016425044247595055,-0.016627259813956075,-0.012947846505489746,0.011533480380294447,-0.010496303513057748
4,-0.012947846505489746,-0.00927091761856813,0.02009393551534705,0.001748098954687527,-0.001923266147501157,0.013979266958183856,-0.011721942650243622
5,0.009087575911034151,0.03110586957894601,0.02743394738863758,0.009087575911034151,0.05073131863252861,0.0005244604015146592,-0.13077700800957992
6,0.01275638166619053,0.04704440442821589,0.029881712841054175,0.04090781077579919,0.01887092294841547,-0.016627259813956075,-0.13596130546814233
7,0.0237634383652377,0.001748098954687527,-0.004371673767377904,0.05688606252377726,0.0237634383652377,-0.04000689023176984,-0.062323244188710714
8,-0.017854335547097255,0.005418265540670042,0.0005244604015146592,0.01275638166619053,-0.011721942650243622,0.015202149895298944,-0.004371673767377904
9,-0.004371673767377904,0.00786454608273024,0.02498680973977252,-0.016627259813956075,-0.012947846505489746,0.011533480380294447,-0.010496303513057748
10,0.004194988903819308,0.010310549590024198,0.03355480971563879,0.0029716042670625553,-0.017854335547097255,-0.016627259813956075,-0.016627259813956075
11,0.0029716042670625553,-0.005596163274304455,-0.011721942650243622,0.01275638166619053,-0.004371673767377904,0.013979266958183856,-0.008045773401189837
12,-0.0031473787392225505,0.0029716042670625553,-0.010496303513057748,0.06800292237118605,0.0717216836327837,-0.0006993238491470599,-0.13077700800957992
13,0.0237634383652377,0.05935187872941999,-0.0006993238491470599,0.009087575911034151,-0.022765955731389398,-0.032607348151863835,-0.036304970287594496
14,-0.005596163274304455,0.00786454608273024,0.02009393551534705,-0.010496303513057748,-0.008045773401189837,0.011533480380294447,-0.015400493830272977
15,-0.025223907795534628,0.015202149895298944,0.03968157005703643,0.06676491524465678,0.02743394738863758,0.0029716042670625553,-0.1294837223245433
16,0.0237634383652377,-0.010496303513057748,0.016425044247595055,-0.010496303513057748,-0.021537531321205283,0.013979266958183856,-0.011721942650243622
17,0.03110586957894601,0.029881712841054175,0.028657743963573457,-0.0006993238491470599,0.02009393551534705,-0.0461870279426303,-0.06356895975791244
18,0.04458861826206567,0.0655276597381122,0.022540178685739154,0.013979266958183856,0.02009393551534705,-0.0387724228598153,-0.13077700800957992
19,-0.005596163274304455,0.02009393551534705,-0.011721942650243622,0.005418265540670042,0.004194988903819308,0.0005244604015146592,-0.012947846505489746
20,0.03233022990407336,0.03233022990407336,-0.022765955731389398,0.022540178685739154,-0.010496303513057748,-0.025223907795534628,-0.028913752767686596
21,0.03233022990407336,0.02009393551534705,0.04336131736296289,0.016425044247595055,0.01275638166619053,0.00786454608273024,-0.13596130546814233
22,0.0544225656202576,0.03477962508872434,0.03968157005703643,0.0237634383652377,-0.010496303513057748,-0.014174026465571532,-0.13077700800957992
23,0.03477962508872434,0.04090781077579919,-0.004371673767377904,0.04336131736296289,-0.008045773401189837,-0.043713374035131536,-0.06356895975791244
24,0.006641446965946152,0.03477962508872434,0.017647963918702325,0.00786454608273024,-0.00927091761856813,-0.025223907795534628,-0.032607348151863835
25,0.08417628151415224,0.016425044247595055,0.037230027720791814,0.04950189116946163,0.001748098954687527,-0.04866290276498908,-0.14377203140741723
26,0.010310549590024198,0.03233022990407336,0.05688606252377726,0.02009393551534705,0.02743394738863758,-0.010496303513057748,-0.13986144887450813
27,-0.021537531321205283,0.0029716042670625553,0.01275638166619053,0.004194988903819308,-0.014174026465571532,0.022540178685739154,-0.006820859203452545
28,0.04950189116946163,0.02621030772400018,0.03477962508872434,0.013979266958183856,-0.027683401535281593,-0.043713374035131536,-0.05362161611908445
29,-0.021537531321205283,0.0029716042670625553,0.01275638166619053,0.004194988903819308,-0.014174026465571532,0.022540178685739154,-0.006820859203452545
30,0.01887092294841547,0.015202149895298944,0.013979266958183856,0.04704440442821589,0.0237634383652377,0.009087575911034151,-0.13077700800957992
31,0.005418265540670042,0.022540178685739154,0.03600469227787878,-0.012947846505489746,-0.017854335547097255,-0.016627259813956075,-0.016627259813956075
32,0.03845564804205842,0.004194988903819308,-0.012947846505489746,0.005418265540670042,-0.026453456691230004,0.009087575911034151,-0.017854335547097255
33,0.029881712841054175,0.04950189116946163,0.0005244604015146592,0.010310549590024198,-0.036304970287594496,-0.025223907795534628,-0.028913752767686596
34,-0.012947846505489746,0.00786454608273024,0.006641446965946152,0.009087575911034151,-0.015400493830272977,0.016425044247595055,-0.011721942650243622
35,0.0029716042670625553,-0.010496303513057748,0.004194988903819308,-0.001923266147501157,0.0029716042670625553,0.005418265540670042,-0.0031473787392225505
36,0.05565403429893567,0.03355480971563879,0.009087575911034151,0.013979266958183856,0.0237634383652377,-0.04000689023176984,-0.09748958871350022
37,0.022540178685739154,-0.025223907795534628,-0.011721942650243622,0.01275638166619053,-0.004371673767377904,0.013979266958183856,-0.008045773401189837
38,0.04458861826206567,-0.022765955731389398,0.010310549590024198,-0.016627259813956075,-0.019081732077794844,0.0237634383652377,-0.020309460373247656
39,-0.005596163274304455,0.00786454608273024,0.02009393551534705,-0.010496303513057748,-0.008045773401189837,0.011533480380294447,-0.015400493830272977
40,0.01887092294841547,-0.006820859203452545,0.0029716042670625553,0.001748098954687527,-0.010496303513057748,0.0005244604015146592,-0.006820859203452545
41,-0.019081732077794844,0.03110586957894601,-0.00927091761856813,0.004194988903819308,0.005418265540670042,0.0005244604015146592,-0.012947846505489746
42,-0.028913752767686596,0.0005244604015146592,0.02498680973977252,-0.0006993238491470599,-0.014174026465571532,0.02621030772400018,-0.008045773401189837
43,0.022540178685739154,0.013979266958183856,0.05073131863252861,0.022540178685739154,0.03233022990407336,-0.062323244188710714,-0.08108466277677595
44,0.016425044247595055,-0.015400493830272977,0.005418265540670042,-0.0006993238491470599,-0.015400493830272977,0.017647963918702325,-0.008045773401189837
45,0.017647963918702325,0.03355480971563879,0.01887092294841547,-0.005596163274304455,0.0237634383652377,-0.011721942650243622,-0.07731883763489034
46,-0.021537531321205283,0.0029716042670625553,0.01275638166619053,0.004194988903819308,-0.014174026465571532,0.022540178685739154,-0.006820859203452545
47,-0.006820859203452545,-0.015400493830272977,-0.0006993238491470599,0.010310549590024198,-0.005596163274304455,0.00786454608273024,0.010310549590024198
48,0.005418265540670042,0.009087575911034151,0.022540178685739154,0.013979266958183856,-0.017854335547097255,-0.016627259813956075,-0.016627259813956075
49,-0.0006993238491470599,0.00786454608273024,0.0005244604015146592,0.005418265540670042,-0.014174026465571532,0.010310549590024198,-0.00927091761856813
50,0.00786454608273024,0.02621030772400018,0.04458861826206567,0.03968157005703643,0.009087575911034151,0.0005244604015146592,-0.13077700800957992
51,-0.010496303513057748,0.00786454608273024,-0.011721942650243622,0.01275638166619053,-0.004371673767377904,0.013979266958183856,-0.008045773401189837
52,0.017647963918702325,0.02498680973977252,0.0005244604015146592,0.021317015939639194,-0.010496303513057748,-0.025223907795534628,-0.028913752767686596
53,0.004194988903819308,0.02009393551534705,-0.016627259813956075,0.0029716042670625553,0.0029716042670625553,-0.012947846505489746,-0.0006993238491470599
